BOOK_ID,TITLE,AUTHOR,AUTHOR_ID,PUBLISHER,YEAR,#LIBRARIES,ABSTRACT,YEAR_CLEAN,GENRE,GENRE2,NOTES,HATHI_ID
rh_4319,3 Little Horses,"Worm, Piet",3974,Random House,1958,57,"Three little ponies, Blackie, Brownie and Whitey, want to be like people, so with a little help from their artist friend, Peter, they dress up as princesses and go into town.",1958,YA,,,
rh_4391,"Hotel Room,","Woolrich, Cornell",3971,Random House,1958,55,,1958,LIT,DET,,
rh_5663,You Tell My Son,"Pratt, Rex K",2933,Random House,1958,24,,1958,LIT,HIST,,
rh_5946,They Came To Cordura,"Swarthout, Glendon",3556,Random House,1958,395,U.S. army major in the 1916 Punitive Expedition against Villa escorts five heroes and a woman wanted for treason across the bandit-infested Mexican desert.,1958,LIT,HIST,,
rh_6699,Breakfast At Tiffany'S,"Capote, Truman",564,Random House,1958,12,,1958,LIT,ROM,,
rh_6723,The Horse Tamer,"Farley, Walter",1102,Random House,1958,13,Bill Dailey was a horse-tamer. He could cure any horse of bad habits. He faced Wild Bess and others so mean that their owners were afraid to enter their stalls. But Bill's greatest challenge was a wily competitor.,1958,YA,HIST,*duplicate of row 203,
rh_7205,Orphan Of The North,"Henry, Will",1647,Random House,1958,9,"Awklet, an orphaned moose, becomes the leader of his adopted caribou herd by rousing it to oppose an invading wolf pack.",1958,YA,,,
rh_7951,New Orleans Sketches,"Faulkner, William",1109,Random House,1958,75,,1958,LIT,,,
rh_9121,The April Robin Murders,"Rice, Craig",3029,Random House,1958,3,,1958,LIT,DET,,
rh_15,Hawaii,"Michener, James A",2545,Random House,1959,3217,"Hawaii's prehistory and history appears through the eyes of its natives, missionaries and Asians who came to influence it.",1959,LIT,HIST,,
rh_238,The Cave,"Warren, Robert Penn",3785,Random House,1959,1656,"When a young man of the Tennessee hill country is trapped deep in a newly discovered cave, an entire community is caught up in mass hysteria and important changes in the lives of the principal characters are set in motion.",1959,LIT,DET,,
rh_2470,The Tempter,"Wiener, Norbert",3877,Random House,1959,216,,1959,LIT,SCI,,
rh_2683,The Listening Walls,"Millar, Margaret",2551,Random House,1959,190,"Mystery story about the search for a missing woman, ranging from Mexico City to San Francisco and points in between. --",1959,DET,,,
rh_2746,Men Die,"Humes, H L",1779,Random House,1959,182,,1959,LIT,HIST,,
rh_2894,Love And Money,"Clad, Noel",667,Random House,1959,164,"Alsatian immigrant marries an American girl and becomes a successful businessman, in the years between 1917 and 1950.",1959,LIT,HIST,,
rh_3000,Providence Island,"Hawkes, Jacquetta",1601,Random House,1959,152,,1959,SCI,,,
rh_3210,No Room For A Dog,"Holland, Marion",1711,Random House,1959,132,,1959,YA,,,
rh_3419,"Chant Of The Hawk,","Harris, John",1557,Random House,1959,115,,1959,WEST,HIST,,
rh_3506,Jeremy Todd,"Maule, Hamilton",2427,Random House,1959,108,,1959,YA,,,
rh_3729,"Prelude To Murder,","Gilbert, Anthony",1334,Random House,1959,88,,1959,DET,,,
rh_3783,Danger! Marines At Work!,"Fuller, Robert G",1248,Random House,1959,86,,1959,YA,,,
rh_3914,"Death Casts A Long Shadow,","Gilbert, Anthony",1334,Random House,1959,77,,1959,DET,,,
rh_3924,The Buttercup Case,"Crane, Frances",801,Random House,1959,77,,1959,DET,,,
rh_3968,Earthquake,"Berle, Milton",290,Random House,1959,76,,1959,LIT,,,
rh_4032,Shadow Of Guilt,"Quentin, Patrick",2963,Random House,1959,70,,1959,DET,ROM,,
rh_4117,The Ski Lodge Mystery,"Atwater, Montgomery M",130,Random House,1959,69,,1959,DET,,,
rh_4174,Black Is The Fashion For Dying,"Latimer, Jonathan",2135,Random House,1959,65,,1959,DET,,,
rh_4245,Death Out Of Focus,"Gault, William Campbell",1299,Random House,1959,59,,1959,DET,,,
rh_4855,Come Die With Me,"Gault, William Campbell",1299,Random House,1959,41,,1959,DET,,,
rh_4961,The Hostage,"Henry, Charles,",1645,Random House,1959,39,,1959,DET,,,
rh_5897,Tenderloin,"Adams, Samuel Hopkins",22,Random House,1959,429,"New York in the Gay Nineties, when ""Hellfire Farr"" was pressing for a cleanup of the wide-open town.",1959,LIT,HIST,,
rh_6276,Stonewall Jackson,"Daniels, Jonathan",851,Random House,1959,657,Grades 6-9.,1959,HIST,YA,,
rh_8454,Melora,"Eberhart, Mignon Good",1010,Random House,1959,176,,1959,ROM,DET,,
rh_8503,The Gray Flannel Shroud,"Slesar, Henry",3364,Random House,1959,158,,1959,DET,,,
rh_8983,The Mansion,"Faulkner, William",1109,Random House,1959,3,,1959,LIT,,,
rh_9211,Captain January,"Richards, Laura Elizabeth Howe",3038,Random House,1959,3,"Captain January: an orphaned girl has been happily living with Captain January in a lighthouse since he rescued her from a shipwreck, but then the town's new truant officer tries to take her away. The Little Colonel: In the old South after the Civil War, a little girl reunites her mother with her grandfather, a Southern colonel who disowned his daughter for marrying a Yankee.",1959,YA,,,
rh_9883,"Brown Girl, Brownstones","Marshall, Paule",2387,Random House,1959,2,,1959,LIT,,,
rh_9954,"Captain January,","Richards, Laura Elizabeth Howe",3038,Random House,1959,33,,1959,YA,,*duplicate of 248,
rh_3436,La Tregua,"Benedetti, Mario",269,Random House,"1994, 1960",112,,1960,ROM,,,
rh_377,The Black Stallion And Flame,"Farley, Walter",1102,Random House,1960,1162,A plane wreck at sea separates Alec and the Black until the search for a rabid vampire bat leads the boy to Flame's island sanctuary.,1960,YA,FAN,,
rh_638,Two Weeks In Another Town,"Shaw, Irwin",3274,Random House,1960,814,"One-time movie actor jumps at the chance to work on a picture being filmed in Rome, where a bizarre accident sets off a train of events which threaten his life and reason.",1960,DET,,,
rh_1533,Dwarf Long-Nose,"Hauff, Wilhelm",1593,Random House,1960,416,"After unwisely insulting a disagreeable old woman in the market, Jacob is persuaded to help carry her purchases home and unknowingly falls under a spell that lasts seven years and drastically changes his appearance.",1960,YA,FAN,,
rh_2272,Venetian Red,"Pasinetti, P M",2820,Random House,1960,245,"Venice in the years immediately preceding the World War forms the background for this novel about the conflict between Italian aristocrats and a family of rising fascist lawyers. Translation of ""Rosso veneziano.""",1960,LIT,,,
rh_2327,From Where The Sun Now Stands,"Henry, Will",1647,Random House,1960,239,"Five-time Winner of the Spur Award Surely one of the most dramatic campaigns of the Indian wars was also one of the last Chief Joseph. Here, with the understanding and insight that only Will Henry could bring to it, is the Spur Award-winning novel of those 113 days in the summer of 1877 when Chief Joseph reluctantly led his people in a rear-guard action from the Nez Perce reservation in Oregon to Montana, across more than one thousand miles of trackless country. Here is a saga of loyalty and treachery, tragedy and triumph, a masterful achievement from the one and only Will Henry.",1960,LIT,HIST,,
rh_2576,Journey To Shiloh,"Henry, Will",1647,Random House,1960,199,"The bitter anatomy of a battle as seen by seven young raw recruits of the Confederate army, one of whom, a 17-year-old Texan, becomes personal courier to General Bragg.",1960,LIT,HIST,,
rh_2713,"Champ, Gallant Collie","Lauber, Patricia",2139,Random House,1960,191,"A collie known as Clown because of his antics, who would not learn to do his duty and take care of the sheep properly, proves his worth during a flood.",1960,YA,,,
rh_2800,Jury Of One,"Eberhart, Mignon Good",1010,Random House,1960,181,,1960,ROM,,,
rh_2806,New Shoes,"Streatfeild, Noel",3529,Random House,1960,173,The Bell children have many adjustments to make when their family moves to the edge of London for a new parish for their father.,1960,YA,,,
rh_2866,Everything Happens To Stuey,"Moore, Lilian",2609,Random House,1960,170,There is nothing in the world Stuey wants more than a big new chemistry set. But his parents are skeptical about their son's ability to cope with the high powered ingredients of such a kit. See how Stuey proves his worth and at the same time saves his little sister from trauma.,1960,YA,,,
rh_2976,The Last Gentleman,"Barker, Shirley",188,Random House,1960,149,,1960,HIST,ROM,,
rh_2990,The Interns,"Frede, Richard",1220,Random House,1960,152,,1960,LIT,,,
rh_3188,Season Of Fear,"Owen, Guy",2786,Random House,1960,132,"A Depression-era story set in a rural community, this is the story of one man's struggle between religion and sex.",1960,LIT,,,
rh_3361,The Bridge,"Gregor, Manfred",1452,Random House,1960,115,Seven teen-age German boys are ordered to defend a bridge against American tanks in the spring of 1945. Told in flashbacks.,1960,LIT,HIST,,
rh_3418,Blindfold,"Fletcher, Lucille",1160,Random House,1960,115,,1960,DET,,,
rh_3464,Otto Of The Silver Hand,"Pyle, Howard",2960,Random House,1960,108,"Raised in the quiet and peace of a medieval monastery, the son of a German robber baron returns to his father's castle where he attains manhood and honor despite family blood feuds which bring him great sorrow.",1960,YA,,,
rh_3671,Follow Me,"Reilly, Helen",3011,Random House,1960,92,Detective Todhunter of New York helps the Santa Fe police solve a murder.,1960,DET,,,
rh_3777,The Wizard Of Oz & The Land Of Oz,"Baum, L Frank",225,Random House,1960,84,,1960,FAN,,,
rh_3858,Out For The Kill,"Gilbert, Anthony",1334,Random House,1960,83,,1960,DET,,,
rh_3865,The Story Of The Amulet,"Nesbit, E",2693,Random House,1960,81,"Half of the sand-fairy's magic amulet transports four London children back to the worlds of ancient Egypt, Rome, Babylon, and Atlantis.",1960,YA,FAN,,
rh_4003,Ellery Queen'S 15Th Mystery Annual,"Queen, Ellery",2962,Random House,1960,71,,1960,DET,,,
rh_4064,The Man In The Cage,"Vance, Jack",3728,Random House,1960,69,,1960,DET,,,
rh_4105,Elephant Boy Of Burma,"Harry, Robert R",1573,Random House,1960,67,Poo Ban has turned twelve and is now old enough to work for the Englishman with his elephant.,1960,YA,,,
rh_4145,The Mercenaries,"Westlake, Donald E",3849,Random House,1960,65,,1960,DET,,,
rh_4178,"A Step In The River,","Gwaltney, Francis Irby",1489,Random House,1960,65,,1960,LIT,HIST,,
rh_4348,To Kill A Killer,"Hunt, Kyle",1782,Random House,1960,57,,1960,DET,,,
rh_4384,Send Another Hearse,"Masur, Harold Q",2415,Random House,1960,56,,1960,DET,,,
rh_4441,The Pickled Poodles,"Harris, Larry M",1558,Random House,1960,53,,1960,DET,,,
rh_4620,Enter Murderers,"Slesar, Henry",3364,Random House,1960,48,Multiple murder among a New York Actors' Group.,1960,DET,,,
rh_4880,Girl On A Wing,"Glemser, Bernard",1356,Random House,1960,40,,1960,ROM,,,
rh_4891,Tropical Paradise,"Sylvester, Robert",3560,Random House,1960,39,,1960,LIT,HIST,,
rh_4896,The Patch,"Hampton, Kathleen",1530,Random House,1960,39,,1960,ROM,,,
rh_5149,The Self-Made Man,"Cooper, Sylvia",753,Random House,1960,34,,1960,LIT,HIST,,
rh_7598,Boy Gets Car,"Felsen, Henry Gregor",1117,Random House,1960,282,The story of a 16-year-old and his $40 car written with deep understanding of the practical and emotional problems facing young people today.,1960,YA,,,
rh_7988,The King'S Wish And Other Stories,"Elkin, Benjamin",1042,Random House,1960,412,"Relates three adventures of the good King of Tam as he is granted a wish, captures bad men, and helps put out a fire.",1960,YA,,,
rh_8329,The Cricket In Times Square,"Selden, George",3242,Random House,1960,5,,1960,YA,,,
rh_9553,Island Of The Blue Dolphins,"O'Dell, Scott",2746,Random House,1960,3,Records the courage and self-reliance of an Indian girl who lived alone for eighteen years on an isolated island off the California coast when her tribe migrated and she was left behind.,1960,YA,,,
rh_9760,Don Quixote Of The Mancha,"Cervantes Saavedra, Miguel De",621,Random House,1960,2,,1960,LIT,HIST,,
rh_499,The Phantom Tollbooth,"Juster, Norton",1917,Random House,"1996, 1961",979,A journey through a land where Milo learns the importance of words and numbers provides a cure for his boredom.,1961,YA,FAN,,
rh_4415,Where The Red Fern Grows,"Rawls, Wilson",2985,Random House,"1996, 1961",56,A young boy living in the Ozarks achieves his heart's desire when he becomes the owner of two redbone hounds and teaches them to be champion hunters.,1961,YA,,,
rh_8077,Owls In The Family,"Mowat, Farley",2652,Random House,"1996, 1961",5,"The story of Wol and Weeps, two great horned owls, who turn a household upside down, outwit the wittiest of dogs and terrorize an entire neighborhood.",1961,YA,,,
rh_671,A House For Mr Biswas,"Naipaul, V S",2674,Random House,"1995, 1961",780,Owning a small portion of the Trinidad earth and a respectable house of his own is the dream that sustains Mohun Biswas through a life of frustration and despair after he marries into the domineering Tulsi family.,1961,LIT,HIST,,
rh_3118,"Little Black, A Pony","Farley, Walter",1102,Random House,"1989, 1961",142,"When a small boy graduates from his little pony to a big horse, the pony is sad until the time comes when he is able to do something the big horse cannot do.",1961,YA,,,
rh_10004,James And The Giant Peach,"Dahl, Roald",840,Random House,"1988, 1961",2,,1961,YA,FAN,,
rh_148,Wilderness,"Warren, Robert Penn",3785,Random House,1961,2103,"Adam Rosenzweig, a German Jew, wants to serve in the Union Army, but on shipboard to America, someone sees his deformed foot, and he has to escape from pursuers.",1961,HIST,LIT,,
rh_335,"Rembrandt,","Schmitt, Gladys",3212,Random House,1961,1242,Life of Rembrandt from 1606-1669.,1961,LIT,HIST,,
rh_2370,"The Cup, The Blade, Or The Gun","Eberhart, Mignon Good",1010,Random House,1961,235,,1961,DET,,,
rh_2572,The Fun House,"Brinkley, William",441,Random House,1961,199,A satirical exploration of the lives and loves of the staff of America's biggest picture-news magazine.,1961,LIT,,,
rh_3029,The Story Of Young King Arthur,"Fadiman, Clifton",1091,Random House,1961,153,,1961,FAN,,,
rh_3268,The Book Of Dragons,"Nesbit, E",2693,Random House,1961,131,,1961,YA,FAN,,
rh_3324,The Beautiful Greed,"Madden, David",139,Random House,1961,120,,1961,YA,,,
rh_3336,The Courtship Of Eddie'S Father,"Toby, Mark",3649,Random House,1961,120,The story of a young boy and his dad struggling to move on with their lives after his mother's death.,1961,ROM,,,
rh_3463,The Lonely Doll Learns A Lesson,"Wright, Dare",3979,Random House,1961,108,"Little Bear teaches Edith the doll, the value of sharing.",1961,YA,,,
rh_3540,Honey For Tomorrow,"Lait, Robert",2101,Random House,1961,105,,1961,LIT,,,
rh_4622,Hombre,"Leonard, Elmore",2183,Random House,1961,49,"John Russell, a young man nicknamed Hombre by the Apaches who raised him, has a deadly confrontation with a determined gang of stagecoach robbers.",1961,WEST,,,
rh_4782,A Fish Out Of Water,"Palmer, Helen",2799,Random House,1961,42,"When a little boy overfeeds his new pet goldfish, the fish grows to be quite a problem, and only Mr. Carp, the pet shop owner, can save the day for the boy and his pet.",1961,YA,,,
