,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
82,mdp.39015009172720,A Sender of words : essays in memory of John G. Neihardt /,1984.0,86,11,Frontier,,,"The long days and nights battling headwinds and foul weather, the long stretches of unoccupied and uncivilized country, the reliance upon his own strength, courage and skill, his ability to withstand cold, hunger, and discomfort, all these experiences brought him closer to his frontier heroes in an authentic setting and gave him a reasonable facsimile of their earlier experiences.",0.7269,0.08571428571428573,0.9988757967948914,0.7786415815353394,Positive,Neutral,POSITIVE,POS
83,mdp.39015009172720,A Sender of words : essays in memory of John G. Neihardt /,1984.0,103,12,Frontier,,,"How representative is Neihardt of the age when Americans, having finally closed the frontier and won the West, now found meaning only in celebrating their victory and pretending that it wasn't all that difficult for such a race of hardy men.",0.912,-0.15,0.9908221960067749,0.7309008836746216,Positive,Neutral,POSITIVE,NEU
84,mdp.39015009172720,A Sender of words : essays in memory of John G. Neihardt /,1984.0,120,12,Frontier,,American frontier,"With the closing of the American frontier, announced by Professor Turner with great fanfare in the 1890's, and the cession of armed conflicts with the western tribes, pressures had redoubled to reduce American Indian land holdings.",0.0516,0.2,0.9870368242263794,0.9131994247436523,Neutral,Neutral,POSITIVE,NEU
85,mdp.39015009172720,A Sender of words : essays in memory of John G. Neihardt /,1984.0,129,11,Frontier,,,"He had already published two volumes of short stories concerning Indian and frontier life based on his experiences in Nebraska — The Lonesome Trail (1907) and Indian Tales and Others (1926)— as well as The Song of the Indian Wars (1925), the fourth volume of his epic, covering the Sioux and Cheyenne struggle with the U.S. Army from the mid-1860s until the death of Crazy Horse in 1877.",-0.9118,-0.125,0.9982523322105408,0.9715750217437744,Negative,Neutral,POSITIVE,NEU
86,mdp.39015010352154,John Steinbeck's re-vision of America /,1985.0,22,7,Frontier,,,"Though he follows closely in the path of Frederick Jackson Turner in his recognition of the power of the westering pattern to shape the American consciousness and American reality, unlike Turner, Steinbeck saw no cornucopia of democracy in the retreating frontier, but rather a destructive and even fatal illusion barring Americans from the realization of any profound knowledge of the continent they had crossed.",-0.9161,-0.12916666666666665,0.9971283078193665,0.8796132206916809,Negative,Neutral,POSITIVE,NEU
87,mdp.39015011733154,Notes from Indian Country /,1984.0,130,20,Frontier,quotes,,"Reservations are the so-called ""last frontier"" of remaining natural resources, land and water in the United States.",0.6486,0.05,0.9974246025085449,0.8779111504554749,Positive,Neutral,POSITIVE,NEU
88,mdp.39015011733154,Notes from Indian Country /,1984.0,332,8,Frontier,quotes,,"A philosophy developed that was labeled ""frontier mentality"" by Attorney Ramon Roubideaux.",0.0,0.1,0.9919309020042419,0.9705151319503784,Neutral,Neutral,POSITIVE,NEU
89,mdp.39015011733154,Notes from Indian Country /,1984.0,336,21,Frontier,quotes,,"Meierhenry's ""frontier mentality” becomes obvious when he talks about law and order from his lofty position as the state's number one law enforcement officer.",0.0772,0.0,-0.9984095692634583,0.7496310472488403,Neutral,Neutral,NEGATIVE,NEU
90,mdp.39015014436151,Breaking silence : an anthology of contemporary Asian American poets /,1983.0,52,15,Frontier,,,"They stayed Stone-faced as paired lions, prepared As nightwatch at the frontier gate.",0.2263,0.0,0.9859241247177124,0.9704809188842773,Neutral,Neutral,POSITIVE,NEU
91,mdp.39015014550852,Children of the sun : stories /,1987.0,147,12,Frontier,,,"He saw the Colorado with its treacherous gleaming quicksand and just beyond the vicious frontier town, flaunting its vice so shamelessly, and then his gaze wandered back to the form of his mother as she bent again over the pot of soup.",-0.6825,-0.5,-0.9898146390914917,0.6494949460029602,Negative,Negative,NEGATIVE,NEU
92,mdp.39015014550852,Children of the sun : stories /,1987.0,148,9,Frontier,,,"Consider, you who feel called upon to judge him, to measure him by your standards, of which he falls so far short; over against your pride of birth, your mother's prayers, the sense of honor inborn, your mental capacity of assimilation, I place the forms of Jose's parents; the squalor of the mud hut; the unbridled license of his early years; the frontier town with saloon doors always open; the pointing fingers of the leering squaws; and I challenge you to declare his education vain or to proclaim his life a failure.",-0.0516,-0.036111111111111115,-0.997421145439148,0.6582133173942566,Neutral,Neutral,NEGATIVE,NEU
93,mdp.39015014553039,Narrative chance : postmodern discourse on native American Indian literatures /,1989.0,147,3,Frontier,,American frontier,"In fact, Bearheart falls squarely into several traditions of the novel: The gothic, particularly American frontier gothic; American picaresque, the novel of the road from Huckleberry Finn to On the Road and Even Cowgirls Get the Blues; the postmodern tradition of Barthelme, Coover, and others; but most importantly, the tradition of Rabelais that Bakhtin describes as ""fantastic realism,""28 and that Vizenor calls ""mythic verism.""29",0.8907,0.21666666666666667,0.9986187219619751,0.9220278859138489,Positive,Neutral,POSITIVE,NEU
94,mdp.39015014948544,"Remember your relatives : Yankton Sioux images, 1851-1904 /",1985.0,41,11,Frontier,,,It is difficult to determine the impact John Bruguier's alliances had on the course of frontier history.,-0.3612,-0.5,-0.9960810542106628,0.9610462188720703,Negative,Negative,NEGATIVE,NEU
95,mdp.39015014948544,"Remember your relatives : Yankton Sioux images, 1851-1904 /",1985.0,43,7,Frontier,,,Warriors of several tribes in the affected area were organized into scouting parties to patrol the frontier.,0.2732,0.0,0.9730271100997925,0.9715078473091125,Neutral,Neutral,POSITIVE,NEU
96,mdp.39015014966678,New voices from the longhouse : an anthology of contemporary Iroquois writing /,1989.0,142,12,Frontier,,,18th-century Iroquois villages adapted new technology to produce some of the best-made homes on the frontier.,0.0,0.13636363636363635,0.998752236366272,0.9261882305145264,Neutral,Neutral,POSITIVE,POS
97,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,32,6,Frontier,,,"It also has been suggested that autobiographies of frontiersmen, such as Boone and Crockett, may have influenced Indian life histories (Krupat 1985:41-44).",0.0,0.0,0.9935778379440308,0.9507251381874084,Neutral,Neutral,POSITIVE,NEU
98,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,32,10,Frontier,,,"At this time Americans were constructing their national myth, so questions about the Revolutionary War (as well as other frontier conflicts) were pervasive in these encounters with Blacksnake.",-0.6597,-0.125,0.996932864189148,0.9323424696922302,Negative,Neutral,POSITIVE,NEU
99,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,34,1,Frontier,,,"There is no way of knowing if Williams read any of the works that have been mentioned, but it does seem likely that he would have been aware of the popularity of using biography to deal with frontier war and diplomacy during the American Revolution.",-0.4215,0.08333333333333333,-0.990868091583252,0.9314925074577332,Negative,Neutral,NEGATIVE,NEU
100,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,38,5,Frontier,,American frontier,"He was raised in a society that, with considerable validity, viewed itself as the diplomatic hub of the North American frontier.",0.0,0.05,0.994345486164093,0.6035353541374207,Neutral,Neutral,POSITIVE,POS
101,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,38,8,Frontier,,,Blacksnake in his youth undoubtedly learned the importance of the council fire and the central role his people played in frontier diplomacy.,0.3612,0.0,0.9982871413230896,0.8061510324478149,Positive,Neutral,POSITIVE,POS
102,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,46,14,Frontier,,,"Hence, for a proper understanding of the history Blacksnake presents it is necessary to discuss in some detail the political milieu of the northern frontier in the eighteenth century.",0.0,0.0,0.9972594976425171,0.9688884615898132,Neutral,Neutral,POSITIVE,NEU
103,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,51,7,Frontier,,,"Niagara surrendered to the amateur general Sir William Johnson.5 Later that same year Quebec fell, but the triumph of the English spelled economic disaster for the Indians on the frontier, whether they had fought on one side or the other or neither or both.",-0.6652,-0.017857142857142853,-0.9881129860877991,-0.5463562607765198,Negative,Neutral,NEGATIVE,NEG
104,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,52,0,Frontier,,,"rather than a conspiracy, but most of the Indians of the northern frontier participated.",-0.296,0.5,0.9942241311073303,0.9288458824157715,Neutral,Positive,POSITIVE,NEU
105,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,56,16,Frontier,,,"Both sides looked to the frontier and its native population, fearing that Indians might be drawn into the conflict on the side of the enemy.",-0.8591,0.0,0.9814687967300415,0.6943554282188416,Negative,Neutral,POSITIVE,NEU
106,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,57,1,Frontier,,,The Outbreak of the American Revolution The outbreak of hostilities between the Crown and rebels in the American colonies led both sides to cultivate the body of experienced fighting men residing in the Indian towns on the frontier.,-0.7506,0.26666666666666666,0.9919992089271545,0.9621081948280334,Negative,Neutral,POSITIVE,NEU
107,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,60,8,Frontier,,,"In their journey from Conawagus to Pittsburgh, Blacksnake and the rest of the delegation encountered the advance guard of the frontier.",0.0,0.0,0.9920216202735901,0.9728647470474243,Neutral,Neutral,POSITIVE,NEU
108,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,80,7,Frontier,,,"Even in 1776, when for the most part Indians on the frontier were still neutral, the Declaration of Independence complained of British use of “the merciless Indian Savages"" against rebellious Americans.",-0.8074,-0.12499999999999999,-0.9871875047683716,0.5544614195823669,Negative,Neutral,NEGATIVE,NEU
109,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,105,1,Frontier,,,"A critical reading of both his testimony and other sources gives a particularly detailed, and particularly human, view of Indian participation in the frontier campaigns of the American Revolution.",-0.3182,0.05500000000000001,0.9988665580749512,0.8169837594032288,Negative,Neutral,POSITIVE,NEU
110,mdp.39015015505103,Chainbreaker : the Revolutionary War memoirs of Governor Blacksnake as told to Benjamin Williams /,1989.0,114,14,Frontier,,,It is also possible that he was present at other Revolutionary War battles on the frontier that for some reason did not come to be,-0.7579,-0.041666666666666664,0.9910041093826294,0.8805310726165771,Negative,Neutral,POSITIVE,NEU
