,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
86,inu.30000117878276,The Masterkey.,1985,90,9,extinct,,1,animal,"We have yet to find incontrovertable evidence that any of the larger extinct Pleistocene mammals, mammoths for example, were hunted, but they very likely were.",0.0,-0.13333333333333333,0.9328622221946716,Neutral,Neutral,NEGATIVE
87,inu.30000117878276,The Masterkey.,1985,90,10,extinct,,1,water,"In any case, nearly all of the sites of this period are confined to the shores of the extinct Pleistocene lakes and are dominated by hunting equipment; they invariably lack the seed grinding tools typical of later periods.",-0.3182,-0.11666666666666667,0.99775630235672,Negative,Neutral,NEGATIVE
88,mdp.39015027812802,"Government and development of Oklahoma territory,",1933,186,11,extinct,,,race,"As the Tonkawa tribe was fast becoming extinct, no separate school was maintained for these Indians, but the few Tonkawa children attended the non-reservation boarding school at Chilocco.",-0.1531,0.012499999999999997,0.9926459789276123,Neutral,Neutral,NEGATIVE
89,inu.30000122797768,Ohio archaeologist.,1984,24,11,extinct,,1,animal,"Additionally, the size and mass of the artifact (see table 1) indicate that the bone could be from some extinct form of Pleistocene megafauna.",0.0,-0.4,0.9586495161056519,Neutral,Negative,NEGATIVE
90,inu.30000122797768,Ohio archaeologist.,1984,123,4,extinct,,1,animal,(Only extinct * species were considered.),0.0,-0.2,0.9869490265846252,Neutral,Neutral,NEGATIVE
91,inu.30000122797768,Ohio archaeologist.,1984,152,9,extinct,,1,animal,"Of particular interest is the occurrence of three specimens of the extinct species Cumberlandia monodonta (identification confirmed by Dr. David Stansbury, Ohio State University), a species not previously recorded from the Muskingum River.",0.4588,0.0625,0.9619185328483582,Positive,Neutral,POSITIVE
92,inu.30000122797768,Ohio archaeologist.,1984,164,22,extinct,,1,animal,"This species is not extinct, but does not commonly occur in the modern drainages around Dayton, Ohio.",0.0,0.18333333333333335,0.9762391448020935,Neutral,Neutral,NEGATIVE
93,uva.x000457148,"Federal Indian relations, 1774-1788,",1933,191,6,extinct,,,race,"It is, however, painful to consider that all the Indian tribes, once existing in those states now the best cultivated and most populous, have become extinct.",0.3182,0.1,0.9971471428871155,Positive,Neutral,NEGATIVE
94,inu.30000122797768,Ohio archaeologist.,1984,166,11,extinct,,1,animal,"Even more abundant in both the peat and the marl were fresh-water gastropods, including several species considered to be extinct and characteristic of the late Pleistocene and immediate post-Pleistocene.",0.0,0.05555555555555557,0.9828746318817139,Neutral,Neutral,NEGATIVE
95,inu.30000122797768,Ohio archaeologist.,1984,166,14,extinct,,1,animal,"It and the striata variety of Helisoma anceps are extinct forms found in abundance in late Pleistocene marls in Ohio (LaRocque, 1968) and, along with the presence of tamarack, which is no longer native to Mercer County, led us to believe that the elk deposit was late Pleistocene in age.",-0.296,-0.3333333333333333,0.9950643181800842,Neutral,Negative,NEGATIVE
96,inu.30000125091102,Plateau journal.,2007,124,12,extinct,,1,animal,"Of the forty-nine native fish species in the Colorado River system, twelve are now officially species of special concern, twenty-five are considered endangered or threatened, and three are believed extinct.",-0.0772,-0.021428571428571436,0.9571640491485596,Neutral,Neutral,NEGATIVE
97,inu.30000125091102,Plateau journal.,2007,147,3,extinct,,1,animal,"Although land-dwelling, the therizinosaur from The Moon of Big Water lived near an inland sea rich in marine biodiversity—from invertebrates and sea turtles not unlike those found today to strange predatory fish, plesiosaurs and other predators long extinct.",0.4215,-0.021428571428571432,0.990218460559845,Positive,Neutral,POSITIVE
98,inu.30000125091102,Plateau journal.,2007,148,13,extinct,,1,animal,"We now know the animal that bore these giant claws was not a lion, but a giant ground sloth, extinct to be sure, but very American.",0.3506,0.019999999999999997,0.9572383761405945,Positive,Neutral,NEGATIVE
99,inu.30000125091102,Plateau journal.,2007,167,9,extinct,,1,animal,"They had enough therizinosaur bones to name a new genus, which they called Nothronychus (“slothful claw” from Greek, in reference to its resemblance to the claws on the hands of extinct ground sloths from the Ice Age of North and South America).",0.0,-0.06590909090909092,0.9538609385490417,Neutral,Neutral,NEGATIVE
100,inu.30000125091102,Plateau journal.,2007,168,0,extinct,1,,,24 How Do WE IDENTIFY EXTINCT ANIMALS AND PLANTS?,0.0,-0.4,0.9987210631370544,Neutral,Negative,NEGATIVE
101,inu.30000125091102,Plateau journal.,2007,168,1,extinct,,1,animal,"The short answer to this question is that we identify extinct organisms in the same way we identify modern animals and plants: By their shapes, colors, and details of the anatomy.",0.0,-0.05,0.995526134967804,Neutral,Neutral,NEGATIVE
102,inu.30000125091102,Plateau journal.,2007,168,6,extinct,,1,animal,"For example, vestiges of skeletal and muscular anatomy on modern (one-toed) horses correspond to fully functional three-toed horses, now entirely extinct, but once abundant throughout North America and the rest of the world.",0.0,0.13333333333333333,0.6707324981689453,Neutral,Neutral,POSITIVE
103,inu.30000125091102,Plateau journal.,2007,188,1,extinct,,1,animal,"These relatives of extinct ground sloths are plant eaters like their ancestors, and like therizinosaurs (according to interpretations that claim therizinosaurs were herbivorous).",0.6124,-0.4,0.7467452883720398,Positive,Negative,POSITIVE
104,inu.30000125091102,Plateau journal.,2007,193,0,extinct,,1,animal,"49  THE TORPEDO-SHAPED BODY PLAN OF A FAST AND POWERFUL SIMILAR BODY PLANS OF AN ORIGINATED FROM, RESPECTIVELY, PRINCIPLE OF CONVERGENCE SHARKS (LOWER RIGHT) TYPIFY Just as ecologists recognize a fundamental correspondence between where animals live and how they make a living, paleontologists interpret extinct animals in the context of MARINE PREDATOR.",0.5766,0.074582560296846,0.966693639755249,Positive,Neutral,POSITIVE
105,inu.30000125091102,Plateau journal.,2007,193,1,extinct,,1,animal,"REMARKABLY their habitat to gain an understanding of their ecology or, more technically, their EXTINCT ICHTHYOSAUR (FAR “paleoecology.”",0.5267,0.19,0.9960601925849915,Positive,Neutral,POSITIVE
106,inu.30000125091102,Plateau journal.,2007,193,2,extinct,,1,animal,"In the case of plesiosaurs, for example, there can be little doubt that LEFT) AND A DOLPHIN (CENTER) these giant reptiles were predators (huge jaws, large piercing teeth, and powerful paddles TERRESTRIAL REPTILIAN ANCESfor speedy locomotion) in the seas where they lived; or that extinct mammoths lived on TORS (UPPER LEFT) AND MAMMALIAN ANCESTORS (UPPER land and fed on plants much like modern elephants.",0.659,0.04477040816326531,0.5904777646064758,Positive,Neutral,POSITIVE
107,inu.30000125091102,Plateau journal.,2007,193,4,extinct,,1,animal,"THE ICHTHYOSAUR (A classical ecosystem structure that had been established in the Triassic Period and continued MESOZOIC REPTILE), THE DOLPHIN (A CENOZOIC MAMuntil their extinction in the Cretaceous Period, with clearly recognizable plant MAL), AND SHARKS (PALEOZOIC THROUGH CENOZOIC) HAVE feeders and equally distinctive predators.",0.4019,0.08333333333333333,0.7148910164833069,Positive,Neutral,NEGATIVE
108,inu.30000125091102,Plateau journal.,2007,194,0,extinct,,1,animal,50 MEGATHERIUM  MOROPUS STHENURUS CONVERGENCE IN BODY FORM AMONG THREE UNRELATED GROUPS OF EXTINCT MAMMALS INDICATES OVERALL SIMILARITY IN POSTURE AND HABITS.,0.0,-0.2,0.9405701160430908,Neutral,Neutral,POSITIVE
109,inu.30000125091102,Plateau journal.,2007,194,8,extinct,,1,animal,We know these extinct mammals ate plants because of the overall structure of their teeth and jaws and because stomach contents have been discovered with their skeletons.,0.0,-0.2,0.9711535573005676,Neutral,Neutral,NEGATIVE
110,inu.30000125091102,Plateau journal.,2007,194,9,extinct,,1,animal,"The gigantic extinct mammal Moropus, a relative of horses and rhinos, had a similar build and anatomy, with dental adaptations that indicate herbivory.",0.0,-0.13333333333333333,0.5971008539199829,Neutral,Neutral,NEGATIVE
111,inu.30000125091102,Plateau journal.,2007,194,10,extinct,,1,animal,"In addition to a similar body form, some members of the extinct group of kangaroos called “sthenurines” from the Pleistocene epoch in Australia had long arms they probably used for pulling leaves from branches as a specialization for feeding.",0.0,-0.15,0.8746225237846375,Neutral,Neutral,NEGATIVE
112,inu.30000125091102,Plateau journal.,2007,204,17,extinct,,1,animal,"Among extinct animals such transitions are much more difficult to examine, but they can be inferred nevertheless.",-0.2255,-0.1,0.7121355533599854,Neutral,Neutral,POSITIVE
113,inu.30000125091102,Plateau journal.,2007,210,27,extinct,,1,animal,"The extinction also affected fish, amphibians, birds, and mammals, but many members of these groups survived.",0.631,0.5,0.8844714164733887,Positive,Positive,POSITIVE
114,inu.32000002623702,Indian affairs.,1970,7,21,extinct,,1,animal,"The cutthroat, barred from its upstream spawning ground, is now virtually extinct.",0.0,-0.4,0.9995664954185486,Neutral,Negative,NEGATIVE
115,osu.32435030278774,The Masterkey.,1935,134,8,extinct,,,"quotation, race","He says: “I have long regretted that so many Tribes of the American Aborigines should have become almost or entirely extinct, without leaving such vestiges, as that the genius and idiom of their language might be traced.",-0.3818,0.009999999999999998,0.6376623511314392,Negative,Neutral,NEGATIVE
116,inu.39000002325319,Meadowood phase settlement pattern in the Niagara frontier region of western New York State /,1978,64,13,extinct,,1,animal,"Shelford (1963:45-47) reports that the general study area was located within an elk-deer association forming a faciation with maple-beech forests, but the elk, which was not frequent even during prehistoric times, became extinct in the study area during the mid-nineteenth century (De Vos 1964:211).",0.0,-0.13333333333333333,0.9831550121307373,Neutral,Neutral,NEGATIVE
117,inu.39000002325319,Meadowood phase settlement pattern in the Niagara frontier region of western New York State /,1978,64,17,extinct,,1,animal,"(Shelford 1963: 33) Consequent with large deer populations was the presence of such predators as wolf, bear, cougar and lynx, now largely extinct in the area.",0.0,-0.061904761904761914,0.9652404189109802,Neutral,Neutral,NEGATIVE
118,inu.39000002325319,Meadowood phase settlement pattern in the Niagara frontier region of western New York State /,1978,65,6,extinct,,1,animal,The latter are now extinct while the range of the former is highly restricted.,-0.4391,-0.060000000000000005,0.999565064907074,Negative,Neutral,NEGATIVE
119,inu.39000002325319,Meadowood phase settlement pattern in the Niagara frontier region of western New York State /,1978,72,8,extinct,,1,water,"Lakes are formed by accumulation of water in natural depressions, and as soon as a lake is formed, the processes of erosion, sedimentation, and vegetation growth begin to cause its extinction and the eventual formation of dry land (Leet and Judson 1971:317).",0.4939,0.016666666666666677,0.9980762004852295,Positive,Neutral,NEGATIVE
